"Family","Year","Rep","Status"
"27.081","2018",2,0
"27.081","2018",2,0
"27.081","2018",2,0
"27.081","2018",2,0
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",2,1
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,0
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",3,1
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,0
"27.081","2018",4,1
"27.081","2018",4,1
"27.081","2018",4,1
"27.081","2018",4,1
"27.081","2018",4,1
"27.081","2018",4,1
"27.081","2018",4,1
"28.001","2019",1,0
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",1,1
"28.001","2019",2,0
"28.001","2019",2,0
"28.001","2019",2,0
"28.001","2019",2,0
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",2,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",3,1
"28.001","2019",4,0
"28.001","2019",4,0
"28.001","2019",4,0
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.001","2019",4,1
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,0
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",1,1
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,0
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",2,1
"28.002","2019",3,0
"28.002","2019",3,0
"28.002","2019",3,0
"28.002","2019",3,0
"28.002","2019",3,0
"28.002","2019",3,0
"28.002","2019",3,0
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",3,1
"28.002","2019",4,0
"28.002","2019",4,0
"28.002","2019",4,0
"28.002","2019",4,0
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.002","2019",4,1
"28.004","2019",1,0
"28.004","2019",1,0
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",1,1
"28.004","2019",2,0
"28.004","2019",2,0
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",2,1
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,0
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",3,1
"28.004","2019",4,0
"28.004","2019",4,0
"28.004","2019",4,0
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.004","2019",4,1
"28.006","2019",1,0
"28.006","2019",1,0
"28.006","2019",1,0
"28.006","2019",1,0
"28.006","2019",1,0
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",1,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",2,1
"28.006","2019",3,0
"28.006","2019",3,0
"28.006","2019",3,0
"28.006","2019",3,0
"28.006","2019",3,0
"28.006","2019",3,0
"28.006","2019",3,0
"28.006","2019",3,0
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",3,1
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,0
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.006","2019",4,1
"28.007","2019",1,0
"28.007","2019",1,0
"28.007","2019",1,0
"28.007","2019",1,0
"28.007","2019",1,0
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",1,1
"28.007","2019",2,0
"28.007","2019",2,0
"28.007","2019",2,0
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",2,1
"28.007","2019",3,0
"28.007","2019",3,0
"28.007","2019",3,0
"28.007","2019",3,0
"28.007","2019",3,0
"28.007","2019",3,0
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",3,1
"28.007","2019",4,0
"28.007","2019",4,0
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.007","2019",4,1
"28.009","2019",1,0
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",1,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.009","2019",2,1
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,0
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",1,1
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,0
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",2,1
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,0
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",3,1
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,0
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.011","2019",4,1
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,0
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",1,1
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,0
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",2,1
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,0
"28.012","2019",3,1
"28.012","2019",3,1
"28.012","2019",3,1
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,0
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",1,1
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,0
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
"28.014","2019",2,1
